UID,Drug_Name,Condition,Rating
mhjmhlay,Ethinyl estradiol / levonorgestrel,Birth Control,1
pqi6wjjo,Bepotastine,"Conjunctivitis, Allergic",9
zyzgk2z3,Metronidazole,Bacterial Vaginitis,4
4w9lbkz0,Etonogestrel,Birth Control,6
53lo5nip,Propafenone,Atrial Fibrillation,10
1jdcdwxo,Opdivo,Non-Small Cell Lung Cance,1
4l3w9lb4,Nuvigil,Hypersomnia,5
unjz4kzi,Siliq,Plaque Psoriasis,10
xn6n63fw,Zolpidem,,9
ncbbno22,Cymbalta,Generalized Anxiety Disorde,3
5pxat7b4,Mirtazapine,Depression,6
bhq8t5nq,Implanon,Birth Control,10
h3owwjao,Vortioxetine,Major Depressive Disorde,1
d9qladmm,Tamiflu,Avian Influenza,9
pjdogrs4,Duloxetine,Depression,9
5bad8qn7,Metadate CD,16</span> users found this comment helpful.,10
s6xmdmpf,Chateal,Birth Control,8
b7y8mybg,Doxycycline,Acne,9
rrrtcs0l,Valtrex,"Herpes Simplex, Suppression",8
jawdlnr2,Depo-Provera,Abnormal Uterine Bleeding,1
bptfnaph,Medroxyprogesterone,Birth Control,4
d5d3y7jf,Linaclotide,"Constipation, Chronic",10
jsm6o5pq,Lo Loestrin Fe,Birth Control,8
3jaw7ymu,Propranolol,Hemangioma,10
9l4786lb,Fluoxetine,Anxiety and Stress,10
stmw36ei,Diphenhydramine,Insomnia,8
8oubjvvd,Prezcobix,HIV Infection,1
uf9sx5qi,Telmisartan,High Blood Pressure,8
x3lb6viw,Desvenlafaxine,Depression,2
iuf0kd20,St. john's wort,Depression,10
uksee7vt,Clonazepam,Anxiety,10
8n65rgfz,Nitrofurantoin,Urinary Tract Infection,8
cwc0flt0,Ethinyl estradiol / norgestimate,Birth Control,1
k11fpm1g,Medroxyprogesterone,,3
l0xleflo,Copper,Birth Control,2
6x29v3hc,Prozac,Depression,6
zpyz1krq,Medroxyprogesterone,Birth Control,10
0yqv2osb,Montelukast,Asthma,1
477utyfm,Nexplanon,Birth Control,6
eva0soja,Rexulti,Major Depressive Disorde,7
dlp30x2o,Drospirenone / ethinyl estradiol,Premenstrual Dysphoric Disorde,7
t40fnk2h,Cloderm,Atopic Dermatitis,10
zl91u567,Etonogestrel,Birth Control,3
2fhiz3an,Nexplanon,Birth Control,2
no3mbg5d,Metronidazole,Trichomoniasis,5
6mc88dfg,Microgestin Fe 1 / 20,Birth Control,7
fmh6wmzk,Suboxone,Opiate Dependence,10
602a2xdn,Doxycycline,Pneumonia,7
wfptxfzs,Rivaroxaban,Pulmonary Embolism,8
w14finxf,Roxicodone,Pain,5
jtvpfsiu,Nitrofurantoin,Urinary Tract Infection,1
tzv2ntev,Tramadol,Pain,4
x2ykm7gq,Vilazodone,Major Depressive Disorde,4
yyzkemkn,Oxycodone,Pain,9
o32e9o0l,Ubiquinone,Dietary Supplementation,10
okdiyk1m,Rythmol SR,Atrial Fibrillation,10
fuzvu7y1,Amitriptyline,Post Traumatic Stress Disorde,10
ayacjojb,Prednisone,Asthma,8
om82nx6q,Etonogestrel,Birth Control,9
wwiay5jm,Skyla,Birth Control,10
jcu3pasy,Zoloft,Social Anxiety Disorde,3
v3w6eu5y,Contrave,Weight Loss,1
mjp6uyqz,Liraglutide,Obesity,8
a8rkvaax,Robaxin,Muscle Spasm,8
579xv6r8,Benzoyl peroxide / clindamycin,Acne,2
feh9iswj,Metformin,Polycystic Ovary Syndrome,10
2qpw41ze,Prednisone,Ulcerative Colitis,1
96mrxt8a,Lorazepam,Anxiety,9
5kiu2pb6,Diazepam,Anxiety,10
k2io05hy,Adipex-P,Weight Loss,10
6rujx4vs,Sucralfate,Stomach Ulce,3
87hb11be,Lamotrigine,Bipolar Disorde,8
k9rih2xn,Lubiprostone,"Constipation, Chronic",10
p2kbjwpy,Cymbalta,ibromyalgia,5
db7stx56,Sertraline,Anxiety and Stress,9
4mt2v3ip,Sitavig,Cold Sores,10
qkymwvwb,Hydroxyzine,Anxiety,8
xm41lkcp,Olanzapine,Bipolar Disorde,8
299oohbp,Omalizumab,"Asthma, Maintenance",1
rlamrjdz,Ethinyl estradiol / norgestimate,Birth Control,1
t9lvgwmf,Medroxyprogesterone,Birth Control,3
iac9fak3,Suboxone,Opiate Dependence,10
r46uokh1,Atorvastatin,High Cholesterol,1
vguwpa3w,Levaquin,Bacterial Infection,10
mowwh1jf,Escitalopram,Depression,7
dafpoz3r,Primidone,Benign Essential Trem,1
nz06v56o,Eszopiclone,Insomnia,1
f7f274lq,Adderall XR,ADHD,1
sxc6uue6,Zoloft,Panic Disorde,10
njnrqdzh,Tranexamic acid,Menorrhagia,10
ntv2veww,Dulcolax Laxative,Constipation,3
hlu1noym,Ethinyl estradiol / levonorgestrel,Polycystic Ovary Syndrome,2
88wo4xen,Tioconazole,Vaginal Yeast Infection,10
o9gjbvr6,Viibryd,Depression,9
u87eaaj8,Flector Patch,Pain,7
psaf2vls,Doxycycline,Acne,8
8aybjsq6,Copper,Birth Control,1
pw2xqhwa,Venlafaxine,Anxiety and Stress,4
sibidlrl,Suprep Bowel Prep Kit,Bowel Preparation,8
8zpiecqm,Ribavirin,Hepatitis C,1
12y420k8,Mirapex,Restless Legs Syndrome,7
ankun2ew,Bupropion,Depression,8
wifs97yy,Dexmethylphenidate,ADHD,9
xinfo9xw,Valsartan,High Blood Pressure,4
zgapjjjw,Bisacodyl,Constipation,3
z6yshk60,Zyclara,Keratosis,3
lbr2q4qh,ParaGard,Birth Control,6
ckzn5otr,Ethinyl estradiol / norethindrone,Birth Control,1
n3muqhup,Norethindrone,Birth Control,10
y2ldq8ra,Ultram ODT,Chronic Pain,10
dc63kane,Voltaren Gel,Osteoarthritis,10
0vu7bobr,Topiramate,Migraine Prevention,7
hmwkf6is,Loestrin 24 Fe,Birth Control,9
zk74rl6z,Quinine,Nocturnal Leg Cramps,9
yz578wou,Linaclotide,Irritable Bowel Syndrome,6
wsmc0urt,Latuda,Bipolar Disorde,3
g92o3gvm,Adipex-P,Weight Loss,10
3slyskn7,Levonorgestrel,Birth Control,10
a1cuq29o,Desvenlafaxine,Anxiety,8
abgr0ft1,Hydroxyzine,Anxiety,2
dycdykp6,ParaGard,Birth Control,10
hzu4c8ls,Oxycodone,Pain,10
m7x9zc12,Tranexamic acid,Menstrual Disorders,10
gqzelcxn,Miconazole,Vaginal Yeast Infection,1
rckp1kc7,Sprintec,Birth Control,3
3vc9kr4i,Clarithromycin,Sinusitis,1
qsw8ncdw,Suvorexant,Insomnia,10
cuz5bqy6,Sildenafil,Erectile Dysfunction,10
69vuc6l9,Aluminum hydroxide / magnesium trisilicate,GERD,2
2zsl30yu,Simponi,Ankylosing Spondylitis,9
d3jqgj9k,Fentanyl,Chronic Pain,7
o44dtozb,Nuvigil,Shift Work Sleep Disorde,6
6xfi9jea,Buspirone,Anxiety,9
zj35puwh,Fluconazole,Vaginal Yeast Infection,10
i570xeyi,Lyza,Birth Control,10
2p7qrgx0,Tapentadol,Pain,10
pnmzvrd7,Phentermine,Weight Loss,7
kyj6etnc,Etonogestrel,Birth Control,10
wfekg2wl,Melatonin,Insomnia,6
i21wf67n,Moxifloxacin,Pneumonia,9
hzh5tyoo,Tylenol with Codeine #3,Pain,7
9424op71,Lupron Depot,Endometriosis,1
8hidjppo,Ipratropium,"COPD, Maintenance",7
qz68gtd4,Suboxone,Opiate Dependence,10
lzquegwc,Malarone,Malaria Prevention,10
8aefwki9,Dexchlorpheniramine,Allergic Reactions,10
f1tpkw1o,Nebivolol,High Blood Pressure,10
dxcvc8na,Trintellix,Major Depressive Disorde,10
r4c1sngt,Zoloft,Depression,6
gi8oizpv,Saxenda,Obesity,6
73hw8922,Generess Fe,Birth Control,7
4e8rx2sx,Levothyroxine,Thyroid Suppression Test,1
0lut2w17,Nexplanon,Birth Control,8
ccwhf276,Ethinyl estradiol / norethindrone,Birth Control,2
16syz1o7,Ephedrine / guaifenesin,Cold Symptoms,9
bnzbppof,Claravis,Acne,8
36gbl7tu,Buprenorphine / naloxone,Opiate Dependence,9
ohmq02qc,Baclofen,Muscle Twitching,3
71yhaphj,Ethinyl estradiol / levonorgestrel,Birth Control,4
0r1b44id,Diazepam,Anxiety,10
tibu8530,Skyla,Birth Control,4
v1p4ut66,Omeprazole,GERD,4
l4m3qmhe,Buprenorphine,Opiate Dependence,10
7jnogabw,Indomethacin,"Gout, Acute",9
auwm2qj0,Rituximab,Non-Hodgkin's Lymphoma,8
9a56rr1j,Fluconazole,Vaginal Yeast Infection,2
qi9dtaow,Citalopram,Anxiety and Stress,10
ojosqwwc,Xyrem,Narcolepsy,1
5uzp3l0r,Sertraline,Panic Disorde,8
j0v0psyq,Cefdinir,Sinusitis,5
0vke9lch,Aczone,Acne,10
g2pb02vx,Trulicity,"Diabetes, Type 2",9
01nuj0lk,Levonorgestrel,Birth Control,9
7njgrzzb,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,1
t02nd2ut,Celexa,Anxiety and Stress,10
d4ok8wxs,Remeron,Depression,4
staq8byl,Ziana,Acne,1
ipvrc5we,Buspirone,Anxiety,10
e17qi1v2,Lamictal,Bipolar Disorde,10
3m0dyfsk,Bupropion / naltrexone,Obesity,10
96w28ygp,Contrave,Obesity,10
d3p9nbgq,Formoterol / mometasone,moterol / mometasone),1
wp4rch6v,GaviLyte-C,Bowel Preparation,10
54va9e5p,Mobic,Osteoarthritis,8
1x3n5job,Taltz,Plaque Psoriasis,10
cmiegygs,Ethinyl estradiol / norethindrone,Birth Control,4
dakupbwp,Hydroxyamphetamine / tropicamide,Pupillary Dilation,2
tkfozwpf,Levonorgestrel,Birth Control,7
dc0j847o,Klonopin,Panic Disorde,10
ojhk5opy,Ethinyl estradiol / etonogestrel,Birth Control,10
v3q9l0r4,Ethinyl estradiol / norgestrel,Birth Control,5
chj07xz6,Ethinyl estradiol / levonorgestrel,Birth Control,9
48ym7eti,Leuprolide,Prostate Cance,9
l8tx7tyy,Fluoxetine,Anxiety and Stress,7
ppzxvykb,Accutane,Acne,9
7ip36gt1,Carbatrol,Epilepsy,10
d93d3mds,Trazodone,Depression,1
7pyuy1os,MCT,Dietary Supplementation,2
9ntgqyhw,Wellbutrin,Depression,1
e18licyc,Mometasone,Allergic Rhinitis,10
0ewu7e1c,Methylphenidate,ADHD,10
v4op73hf,Quasense,Birth Control,8
1z4vbldd,Drospirenone / ethinyl estradiol / levomefolate calcium,,10
pne9qolr,Clobex,Psoriasis,10
0mn1gbll,Ethinyl estradiol / norgestimate,Birth Control,5
ga3mk6be,Amphetamine / dextroamphetamine,ADHD,1
r938lfrr,Restasis,Keratoconjunctivitis Sicca,9
uh3q65we,Benzoyl peroxide / clindamycin,Acne,10
bbjmcdo5,Amphetamine / dextroamphetamine,Not Listed / Othe,8
l22gfc6r,Miconazole,Vaginal Yeast Infection,1
wa6k2kv6,Naproxen / sumatriptan,Migraine,10
3keht8ge,Citalopram,Anxiety and Stress,9
zvkxormv,Propofol,Anesthesia,10
abkpssnl,Levonorgestrel,Emergency Contraception,9
2p6whkjq,Skyla,Birth Control,10
425rd7ul,Mesalamine,Ulcerative Colitis,9
gux1bh9m,Azithromycin,Upper Respiratory Tract Infection,10
5gglmx9d,Copper,Birth Control,9
hohrbxyj,Venlafaxine,Major Depressive Disorde,1
0hobwqpe,Levonorgestrel,Birth Control,1
adfigzc1,Liraglutide,"Diabetes, Type 2",1
3gyoxmrz,MS Contin,Chronic Pain,8
4lmwa1yf,Onfi,Lennox-Gastaut Syndrome,1
n0rubc72,Mirena,Birth Control,8
8ixb8y3j,Xanax,Anxiety,8
qwhaesfk,Ethinyl estradiol / etonogestrel,Birth Control,1
0q8fedqf,Azelastine / fluticasone,Allergic Rhinitis,1
1rktb6yq,Escitalopram,Bipolar Disorde,9
jppdl104,Loestrin 24 Fe,Birth Control,1
h9p4kmss,Liraglutide,Obesity,10
a9wmor1i,Lamotrigine,Bipolar Disorde,10
828inb8d,Anoro Ellipta,COPD,8
mltgybls,Penicillin v potassium,Tonsillitis/Pharyngitis,9
zq387qo8,Amlodipine / benazepril,High Blood Pressure,3
kifsxqq2,Suprep Bowel Prep Kit,Bowel Preparation,8
p4ufea6x,Effexor,Major Depressive Disorde,1
m4jo053m,Kyleena,Birth Control,5
3l4di1k7,Ethinyl estradiol / norethindrone,Birth Control,5
zdft23q8,Metronidazole,Bacterial Infection,7
uu1oz2ei,Amaryl,"Diabetes, Type 2",7
i3rr3df7,Ampyra,Multiple Sclerosis,10
u7ior83b,Lyrica,ibromyalgia,1
z8drsdka,Ethinyl estradiol / norethindrone,Birth Control,1
tfy3sza0,Butrans,Pain,6
2gyunenw,Levonorgestrel,Birth Control,10
z122v1uz,Bisacodyl,Constipation,1
jp8y1owf,Phenergan,Opiate Adjunct,10
x3b6j5d0,Hylan g-f 20,Osteoarthritis,10
crla8vrj,Desogestrel / ethinyl estradiol,Birth Control,1
735b7rpv,Tapentadol,Pain,2
9u672cwm,Aftera,Emergency Contraception,10
rj2i3cxy,Doxycycline,Acne,10
9p82ryd4,Miconazole,Vaginal Yeast Infection,1
xm76ae08,Cetirizine,Urticaria,9
qfv8ifvl,Tiotropium,"COPD, Maintenance",9
e419m4nd,Fluoxetine,Obsessive Compulsive Disorde,9
qk37euo4,Tramadol,Anxiety,10
e94synjc,Tylenol with Codeine #3,Pain,1
2vim1wno,Oxycodone,Chronic Pain,9
0qkzd2w4,Mucinex,Cough,5
fu9b446y,Atarax,Anxiety,10
kci1lkhj,Ziprasidone,Bipolar Disorde,10
jp7e8mag,Apremilast,Psoriatic Arthritis,4
6gow0x1v,Mirapex,Restless Legs Syndrome,1
7eflwyxk,Naproxen,Pain,1
9ibswt32,Tranexamic acid,Menorrhagia,9
g1ob16b9,Amitriptyline,Depression,8
hsh2yynq,Dymista,Allergic Rhinitis,10
its36j6t,Acanya,Acne,1
0j3efvfe,Ethinyl estradiol / norgestimate,Birth Control,5
6l0xl2cj,Effexor,Depression,8
i1e39v9m,Vivitrol,Opiate Dependence,10
kkooawv0,Toradol,Postoperative Pain,8
ufdgi67q,Gelnique,Urinary Incontinence,2
wjm8ju3v,Lisinopril,High Blood Pressure,3
4zc8ivef,Ethinyl estradiol / norgestimate,Birth Control,9
r5dz24oj,Epiduo,Acne,2
m57b8g9n,Lisdexamfetamine,ADHD,6
jhetyd9t,Tadalafil,Erectile Dysfunction,8
u4r84scm,Quasense,Endometriosis,9
ca5avyjf,VESIcare,Overactive Bladde,1
82n96ukr,Desogestrel / ethinyl estradiol,Birth Control,2
8au7ee79,Ketorolac,Pain,10
dcid9emx,Magnesium citrate,Constipation,10
7ik3iszp,Keflex,Skin or Soft Tissue Infection,10
48hxl439,LoSeasonique,Ovarian Cysts,1
ewx5xhrb,Elidel,Eczema,6
tok2nvyd,Ethinyl estradiol / norgestimate,Birth Control,8
ad5tji4j,Levonorgestrel,Birth Control,9
jb455t9p,Sprintec,Birth Control,8
b6gte5u0,Phentermine,Weight Loss,9
0fl0heq1,Adalimumab,Plaque Psoriasis,9
hvaie7ay,Methylprednisolone,Inflammatory Conditions,9
uweg32sf,Milnacipran,ibromyalgia,10
3qdjmb2j,Implanon,Birth Control,10
tx0lqgff,Metoprolol,Atrial Fibrillation,9
dk7eij1l,Spironolactone,Acne,7
pqf5ds7s,Avelox,Sinusitis,8
3wok0n21,Levothyroxine,"Hypothyroidism, After Thyroid Removal",10
ue2zl8yl,Pristiq,Depression,8
wfegmnr5,Effexor XR,Generalized Anxiety Disorde,6
qysqc0tc,Entyvio,Crohn's Disease,1
t3dtabi4,Venlafaxine,Depression,1
as0mtkdm,Clonidine,Perimenopausal Symptoms,1
mynsxblo,Metronidazole,Bacterial Infection,6
0d3vy87b,Silodosin,Benign Prostatic Hyperplasia,1
6qd5qyb0,Drospirenone / ethinyl estradiol,Birth Control,10
xic32wxh,Ondansetron,Nausea/Vomiting,10
2qhip02j,Dextromethorphan / quinidine,Pseudobulbar Affect,10
bp988sir,Dramamine,Motion Sickness,10
7q5by7qw,Trintellix,Depression,1
lph892yi,Duac,Acne,10
m8bxzoxv,Desvenlafaxine,Depression,8
9eu0g1tw,NuvaRing,Birth Control,10
uxrmcprp,Levonorgestrel,Birth Control,10
qjpj1b8g,Amitriptyline,Migraine Prevention,6
v08cs51n,Fluconazole,Candida Urinary Tract Infection,9
osf0tkzr,Tramadol,Depression,7
ar6uzk28,Tamiflu,Influenza,1
hp1dt3zc,Stribild,HIV Infection,10
par4663x,Etonogestrel,Birth Control,5
a6ahq3nj,EpiCeram,Dry Skin,10
b95t6e8i,Lorcaserin,Weight Loss,10
glogkvqb,Isotretinoin,Acne,6
kxwgpymq,Acetaminophen / oxycodone,Chronic Pain,10
b378ppd8,Ethinyl estradiol / norgestimate,Birth Control,8
862e9c11,Zofran,Nausea/Vomiting,1
i54hh83k,Desipramine,Depression,10
jk79yj1c,Mirena,Abnormal Uterine Bleeding,3
bb6lv6yg,Biaxin,Bronchitis,3
8zxl48af,Gabapentin,Pain,2
x4hdxx1t,Diethylpropion,Obesity,10
0mmtcbof,Miconazole,Vaginal Yeast Infection,5
09locmnw,Chantix,Smoking Cessation,10
y2fkkpst,Casodex,Prostate Cance,10
tsx409e3,Keppra,Seizures,10
7vfo98ho,Sertraline,Obsessive Compulsive Disorde,7
9m3s1yd1,Maraviroc,HIV Infection,6
3v4vkcit,Norco,Pain,8
ey5vnddu,Linzess,"Constipation, Chronic",9
st27v3st,Avanafil,Erectile Dysfunction,9
h6cfru7u,Ethinyl estradiol / levonorgestrel,Birth Control,2
2uudklob,Phentermine,,10
suw7yov6,Ethinyl estradiol / norgestimate,Ovarian Cysts,8
fiizu59h,Propranolol,mance Anxiety,10
k8xi2zvh,Bisacodyl,Constipation,1
r8lv1zzx,Lamotrigine,Depression,10
iqdzq4zz,Cialis,Erectile Dysfunction,8
tolikanw,Phentermine,Weight Loss,5
mh2hd5fe,Mirtazapine,Depression,10
hhebiwca,Hydroxyzine,Anxiety,8
imbxofkp,Citalopram,Anxiety and Stress,7
dq2219ro,Keppra,Seizures,8
lyejc0f7,Levonorgestrel,Birth Control,9
ks1l11ot,Aripiprazole,Bipolar Disorde,10
h2g4d0uk,Citalopram,Depression,2
rrkzac8b,Gablofen,Cerebral Spasticity,1
i0j6tctr,Stribild,HIV Infection,10
xo8qzhna,OxyContin,Chronic Pain,6
czo533oj,Nitrofurantoin,Urinary Tract Infection,5
cpevwjrh,Ketorolac,Postoperative Pain,4
fabh8kem,ParaGard,Birth Control,3
2w7hc6hp,Lorcaserin,Obesity,3
l4fauo0l,Tri-Sprintec,Birth Control,10
4pjmv9yx,Duloxetine,Diabetic Peripheral Neuropathy,1
8m0474pk,Seroquel XR,Bipolar Disorde,10
rjttjlas,Valium,Muscle Spasm,10
kuwxzao3,Desogestrel / ethinyl estradiol,Birth Control,4
gzq9xpe0,NuvaRing,Birth Control,9
myjyw8ei,Zolpidem,Insomnia,10
zsfylxav,Concerta,ADHD,8
7i1sxa51,Differin,Acne,8
jdq1d98i,OnabotulinumtoxinA,Overactive Bladde,10
dhdk1mv0,Liletta,Birth Control,8
oa1uoqu5,Sertraline,Anxiety and Stress,10
it4y1d1o,Implanon,Birth Control,10
qdety098,Adapalene,Acne,10
liqhbqxl,Acetaminophen / hydrocodone,Back Pain,10
6thu0dlp,Ethinyl estradiol / norgestimate,Ovarian Cysts,5
ll6lkhyd,Lisdexamfetamine,ADHD,9
bcd1q5an,Ivermectin,Rosacea,9
l64kz694,Ethinyl estradiol / levonorgestrel,Birth Control,10
ezi2mret,Chlorpheniramine / hydrocodone,Cough,10
gvnylnen,Azithromycin,Chlamydia Infection,6
l42klpz6,Oxymorphone,Pain,10
0hbql0ye,Escitalopram,Anxiety,10
ar372jke,Enbrel,Juvenile Idiopathic Arthritis,10
8wwcbsfl,Modafinil,Narcolepsy,10
4r6823v6,Advair Diskus,"COPD, Maintenance",10
gqqzekfk,Effexor XR,Social Anxiety Disorde,10
pukh8zqt,Ciprofloxacin,Bladder Infection,7
bxijla09,Ultram,Pain,8
uj96zdld,Mirena,Birth Control,9
zmhobi0r,Phentermine,Weight Loss,9
gefoauz5,Copper,Birth Control,10
vncjvjoa,Ethinyl estradiol / norethindrone,Birth Control,2
0aiaklrn,Egrifta,Lipodystrophy,8
r1qzmzfe,Mirena,Birth Control,7
100ir651,Buprenorphine / naloxone,Opiate Dependence,8
ty6lv18n,Alprazolam,Anxiety,10
eu80ccm6,Phentermine,Weight Loss,9
s50g754b,Contrave,Obesity,3
ev0oesu0,Tioconazole,Vaginal Yeast Infection,10
rya9w6sh,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,10
v08d3oag,Umeclidinium / vilanterol,COPD,10
ks1nwfo8,Adapalene / benzoyl peroxide,Acne,10
r7ev9br6,Escitalopram,Anxiety,2
dpcgl6ig,Klonopin,Panic Disorde,7
kss857n1,Propecia,Androgenetic Alopecia,9
qla8ee8m,Adapalene / benzoyl peroxide,Acne,10
xij0zoen,Topiramate,Migraine Prevention,5
xv3s8iao,Sumatriptan,Migraine,10
hvm5o5y6,Lorazepam,Anxiety,9
zxtbnyho,Nitrofurantoin,Urinary Tract Infection,1
ozwaa65r,Azithromycin,Chlamydia Infection,5
60ji2cnl,Symbicort,"Asthma, Maintenance",10
n2rhm7mt,Ciprofloxacin,Bladder Infection,8
gl9cjmno,Etonogestrel,Birth Control,2
qckn3lvx,Vagifem,Atrophic Vaginitis,9
zlmhwz7k,Alprazolam,Anxiety,10
d0hrsiu3,Sprintec,Birth Control,1
8m7spnxj,Junel Fe 1 / 20,Postmenopausal Symptoms,8
ktypx6dh,Barium sulfate,Computed Tomography,10
zrz6jyma,Levonorgestrel,Emergency Contraception,8
zwp13awk,Phentermine,Weight Loss,9
6tnsjskg,Tioconazole,Vaginal Yeast Infection,2
4uhd7xxr,Isotretinoin,Acne,9
rb8wg8k5,Fluoxetine,Depression,3
s5zr6tvk,Triamcinolone,Osteoarthritis,6
zmgivpd5,Ethinyl estradiol / norethindrone,Birth Control,2
1j9zmuub,Provigil,Obstructive Sleep Apnea/Hypopnea Syndrome,7
mxea3fh4,Duac,Acne,6
5qlrsitm,Ursodiol,Biliary Cirrhosis,10
2fytbfa0,Cardizem LA,High Blood Pressure,2
7u235c96,Dexilant,GERD,1
3hxau5vt,Haldol,Psychosis,1
4rpbsj48,Zofran ODT,Nausea/Vomiting,10
it5jde4j,Ciprofloxacin,Bladder Infection,6
xsg0j92t,Ibuprofen,Pain,8
cpjlzutk,St. john's wort,Depression,9
kf1fs1ka,Ampyra,Multiple Sclerosis,10
gvzs9vxr,Vyvanse,ADHD,7
fcffl6m4,Klonopin,Anxiety,9
aotrkajb,Prozac,Depression,7
xz87wg74,Methadone,Pain,9
9o2fhi6e,Metoprolol,Mitral Valve Prolapse,9
ke1r2e1b,Olopatadine,Seasonal Allergic Conjunctivitis,8
45zzj4ts,Monistat 3-Day Combination Pack,Vaginal Yeast Infection,9
fy4np49v,Tapentadol,Pain,8
46la29tm,Cholecalciferol,Vitamin D Deficiency,1
16sqy5cd,Hydrochlorothiazide / lisinopril,High Blood Pressure,8
pxfwe67t,Suprep Bowel Prep Kit,Bowel Preparation,1
7x3m822x,Temazepam,Insomnia,9
f9dcm9zx,Implanon,Birth Control,10
gpabfr9o,Ortho Evra,Birth Control,9
73mhcnng,Isotretinoin,Acne,10
a78i1ep7,Skyla,Birth Control,5
x4ukvipc,Doxycycline,Lyme Disease,9
ttyo4z6f,Nexplanon,Birth Control,2
pzquq8mq,Percocet,2</span> users found this comment helpful.,10
pf73eriy,Vistaril,Anxiety,9
3xeg6kue,Citalopram,Depression,9
4lrb73hx,Nicoderm CQ,Smoking Cessation,10
lfv0ypjv,Ondansetron,Nausea/Vomiting,9
4pshh5ov,Amitriptyline,Anxiety and Stress,10
jvhiafg9,Amoxicillin / clavulanate,Sinusitis,7
8jsjyeio,Alprazolam,Panic Disorde,10
m3m3t4oy,Clonidine,Perimenopausal Symptoms,10
1b4m9916,Morphine,Chronic Pain,7
qyiw18ft,Tafluprost,"Glaucoma, Open Angle",10
mo7gquit,Fluoxetine,Anxiety and Stress,5
5cdo0cqb,Singulair,Asthma,10
jk983q4p,Methylphenidate,ADHD,4
64igat2s,Ibuprofen,Sciatica,10
s1dseh17,Vortioxetine,Depression,10
wxrdw2vy,Ethinyl estradiol / norgestimate,Birth Control,2
8gtumtxb,Loestrin 24 Fe,Birth Control,9
qun1kyvw,Phentermine,Weight Loss,10
ppnxc32f,Insulin degludec,"Diabetes, Type 1",1
q6501gmd,Skyla,Birth Control,10
h9hugan3,Granisetron,"Nausea/Vomiting, Chemotherapy Induced",7
l7kaj498,Compazine,Nausea/Vomiting,1
4p7gboaq,Nexplanon,Birth Control,2
ne7rvqex,Milnacipran,ibromyalgia,1
j8lzcg5o,Seasonale,Birth Control,9
qntruvi5,Phentermine,Weight Loss,10
829uwrc8,Clindamycin,Bacterial Infection,2
jheb2fnn,Venlafaxine,Depression,10
8k7d1riv,Mucinex D,Cough and Nasal Congestion,10
dkp0fwe3,Lialda,"Ulcerative Colitis, Active",10
2acwgm7u,Dihydroergotamine,Migraine,1
15rcq4sh,Topamax,Migraine Prevention,4
gkrxfuw7,Fluconazole,Vaginal Yeast Infection,1
qmd4gg5b,Suboxone,Opiate Dependence,10
3ebo0ux6,Ledipasvir / sofosbuvir,Hepatitis C,10
g0iwfpkg,Phenytoin,Seizures,1
vg0wg0w4,Abacavir / dolutegravir / lamivudine,HIV Infection,10
0ht2ap9g,Cyproheptadine,Migraine,9
kelq45dw,Phentermine,Weight Loss,10
y8di9jme,Venlafaxine,Anxiety,3
kfhxm9oi,Nexplanon,Birth Control,1
044b0aly,Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,1
51byypaq,Ortho Tri-Cyclen Lo,Birth Control,9
ygv673j3,Doxycycline,Lyme Disease,5
zccd1mq5,Topiramate,Migraine Prevention,10
5148p1nx,Amitriptyline,Anxiety and Stress,1
dsjba5xq,Gilotrif,Non-Small Cell Lung Cance,10
yx99kks6,Acetaminophen / oxycodone,Pain,10
dzrwxs6y,Cefuroxime,Bronchitis,6
c2jpdf1j,Etonogestrel,Birth Control,10
xlyuhzo9,Diazepam,Anxiety,10
1niaplc2,Chateal,Birth Control,9
9g4om4sf,Vortioxetine,Major Depressive Disorde,5
7s4gnxs4,Adipex-P,Weight Loss,10
kldauua9,Diazepam,Endoscopy or Radiology Premedication,10
psv59vtp,Aripiprazole,Major Depressive Disorde,3
u5jrbsii,Escitalopram,Generalized Anxiety Disorde,10
4bltio08,Diclofenac,Pain,10
zaaraiy7,Ethinyl estradiol / norgestimate,Acne,1
pbs95hy0,Topamax,Bipolar Disorde,10
4uagsp69,NuvaRing,Birth Control,9
zo9uzk52,Venlafaxine,Generalized Anxiety Disorde,8
13xmmin1,Aleve,Period Pain,10
8kyh76u0,Medroxyprogesterone,Abnormal Uterine Bleeding,1
hc1id8pj,Lunesta,Insomnia,6
ixol8k2k,Bupropion / naltrexone,Obesity,6
3tvue16i,Seroquel XR,Depression,10
kxze0470,Trintellix,Major Depressive Disorde,10
ed2tqn35,Linzess,"Constipation, Chronic",10
ikx68zp0,Levocetirizine,Allergies,2
rcokhn8h,Afrin,Nasal Congestion,10
kjwt9rxc,Plan B,Emergency Contraception,9
fmz16kyr,Anastrozole,Breast Cance,1
yk9af4aj,Tamiflu,Swine Flu,3
gk29idya,Cymbalta,Depression,9
ifgef818,Exforge,High Blood Pressure,7
n8kgsz2e,Trazodone,Depression,10
eyv2kdd0,Ketorolac,Pain,10
c6m2eqax,Venlafaxine,Depression,10
g1zynbul,Quetiapine,Generalized Anxiety Disorde,10
